archArea,atchBldArea,atchBldCnt,bcRat,bjdongCd,bldNm,block,bun,bylotCnt,crtnDay,dongNm,emgenUseElvtCnt,engrEpi,engrGrade,engrRat,etcPurps,etcRoof,etcStrct,fmlyCnt,gnBldCert,gnBldGrade,grndFlrCnt,heit,hhldCnt,hoCnt,indrAutoArea,indrAutoUtcnt,indrMechArea,indrMechUtcnt,itgBldCert,itgBldGrade,ji,lot,mainAtchGbCd,mainAtchGbCdNm,mainPurpsCd,mainPurpsCdNm,mgmBldrgstPk,naBjdongCd,naMainBun,naRoadCd,naSubBun,naUgrndCd,newPlatPlc,oudrAutoArea,oudrAutoUtcnt,oudrMechArea,oudrMechUtcnt,platArea,platGbCd,platPlc,pmsDay,pmsnoGbCd,pmsnoGbCdNm,pmsnoKikCd,pmsnoKikCdNm,pmsnoYear,regstrGbCd,regstrGbCdNm,regstrKindCd,regstrKindCdNm,rideUseElvtCnt,rnum,roofCd,roofCdNm,rserthqkAblty,rserthqkDsgnApplyYn,sigunguCd,splotNm,stcnsDay,strctCd,strctCdNm,totArea,totDongTotArea,ugrndFlrCnt,useAprDay,vlRat,vlRatEstmTotArea
120.26,0,0,59.82,10200,,,0042,0,20171205,,0,0,,0,다세대주택,평지붕,철근콘크리트구조,0,0,,4,13.28,9,0,0,5,0,0,0,,0016,,0,주건축물,02000,공동주택,11470-5095,10201,131.0,114704142185,0.0,0,서울특별시 양천구 목동중앙북로16길 131,0,1,0,0,201.04,0,서울특별시 양천구 목동 42-16번지,20020131,,,,,,2,집합,3,표제부,0,41,10,(철근)콘크리트,,,11470,,20020417,21,철근콘크리트구조,578.82,578.82,1,20020914,221.27,444.85
158.58,0,0,59.94,10200,,,0042,0,20171118,,0,0,,0,공동주택,철근콘크리트,철근콘크리트조,0,0,,5,14.45,8,0,145.35,4,0,0,0,,0017,,0,주건축물,02000,공동주택,11470-5460,10201,129.0,114704142185,0.0,0,서울특별시 양천구 목동중앙북로16길 129,23,2,0,0,264.57,0,서울특별시 양천구 목동 42-17번지,20020328,,,,,,2,집합,3,표제부,0,42,10,(철근)콘크리트,,,11470,,20020430,21,철근콘크리트구조,622.86,622.86,0,20020927,235.42,622.86
159.21,0,0,59.85,10200,,,0042,0,20170304,,0,0,,0,공동주택,평스라브,철근콘크리트구조,0,0,,3,10.56,7,0,77.22,6,0,0,0,,0018,,0,주건축물,02000,공동주택,11470-17380,10201,19.0,114704142167,0.0,0,서울특별시 양천구 목동중앙본로26길 19,11.5,1,0,0,266,0,서울특별시 양천구 목동 42-18번지,20030624,1101,신축허가,,,2003,2,집합,3,표제부,0,43,10,(철근)콘크리트,,,11470,,20030627,21,철근콘크리트구조,590.87,590.87,1,20031224,162.75,432.92
157.26,0,0,58.68,10200,,,0042,0,20190530,,0,0,,0,다가구주택,기타지붕,철근콘크리트구조,5,0,,4,11.8,0,0,115.47,4,0,0,0,,0019,,0,주건축물,01000,단독주택,11470-100187675,10201,21.0,114704142167,0.0,0,서울특별시 양천구 목동중앙본로26길 21,23,2,0,0,268,0,서울특별시 양천구 목동 42-19번지,20090831,1101,신축허가,3140136,건축과,2009,1,일반,2,일반건축물,0,44,10,(철근)콘크리트,,1,11470,,20090903,21,철근콘크리트구조,444,444,0,20091214,165.67,444
143.53,0,0,57.41,10200,온세하이빌,,0042,0,20200805,,0,0,,0,다세대주택,경사스라브,철근콘크리트구조,0,0,,4,10.5,6,0,69,6,0,0,0,,0020,,0,주건축물,02000,공동주택,11470-100189113,10201,23.0,114704142167,0.0,0,서울특별시 양천구 목동중앙본로26길 23,0,0,0,0,250,0,서울특별시 양천구 목동 42-20번지,20091022,1101,신축허가,3140136,건축과,2009,2,집합,3,표제부,0,45,10,(철근)콘크리트,,1,11470,,20100105,21,철근콘크리트구조,454.71,454.71,0,20100604,181.88,454.71
139.33,0,0,57.12,10200,목동다가구주택,,0042,0,20170304,,0,0,,0,다가구주택,평스라브,철근콘크리트조,5,0,,4,11.65,0,0,135.39,5,0,0,0,,0021,,0,주건축물,01000,단독주택,11470-9278,10201,127.0,114704142185,0.0,0,서울특별시 양천구 목동중앙북로16길 127,0,0,0,0,243.9,0,서울특별시 양천구 목동 42-21번지,20010706,,,,,,1,일반,2,일반건축물,0,46,10,(철근)콘크리트,,,11470,,20010817,21,철근콘크리트구조,532.1,532.1,0,20011213,218.16,532.1
119.73,0,0,0,10200,,,0042,0,20170304,,0,0,,0,다세대주택,스라브,연와조,0,0,,2,0,6,0,0,0,0,0,0,,0022,,0,주건축물,02000,공동주택,11470-7782,10201,23.0,114704142167,1.0,0,서울특별시 양천구 목동중앙본로26길 23-1,0,0,0,0,0,0,서울특별시 양천구 목동 42-22번지,19860407,,,,,,2,집합,3,표제부,0,47,10,(철근)콘크리트,,,11470,,,11,벽돌구조,328.59,328.59,1,19860714,0,239.46
167.11,0,0,59.75,10200,목동 르네상스,,0042,1,20190530,목동 르네상스,0,0,,0,다세대주택 (도시형생활주택 원룸형 17세대),평슬라브,철근콘크리트구조,0,0,,5,13.2,17,0,46,4,0,0,0,,0023,,0,주건축물,02000,공동주택,11470-100203985,10201,123.0,114704142185,0.0,0,서울특별시 양천구 목동중앙북로16길 123,46,4,0,0,279.7,0,서울특별시 양천구 목동 42-23번지,20120501,1101,신축허가,3140160,건축과,2012,2,집합,3,표제부,1,48,10,(철근)콘크리트,,1,11470,,20120531,21,철근콘크리트구조,559.01,559.01,0,20130204,199.86,559.01
63.36,0,0,0,10200,,,0042,0,20170304,,0,0,,0,단독주택,평스라브,연와조,1,0,,2,0,0,0,0,0,0,0,0,,0027,,0,주건축물,01000,단독주택,11470-19117,10201,29.0,114704142167,3.0,0,서울특별시 양천구 목동중앙본로26길 29-3,0,0,0,0,0,0,서울특별시 양천구 목동 42-27번지,,,,,,,1,일반,2,일반건축물,0,49,10,(철근)콘크리트,,,11470,,,11,벽돌구조,190.08,190.08,1,19901119,0,126.72
134.94,0,0,59.97,10200,DH프라임,,0042,0,20190530,,0,0,,0,도시형생활주택(단지형다세대),(철근)콘크리트,철근콘크리트구조,0,0,,6,16.6,13,0,116.86,6,0,0,0,,0028,,0,주건축물,02000,공동주택,11470-100217951,10201,25.0,114704142167,0.0,0,서울특별시 양천구 목동중앙본로26길 25,11.5,1,0,0,225,0,서울특별시 양천구 목동 42-28번지,20150922,1101,신축허가,3140176,건축과,2015,2,집합,3,표제부,1,50,10,(철근)콘크리트,,1,11470,,20151019,21,철근콘크리트구조,449.81,449.81,0,20160422,199.92,449.81
229.05,0,0,49.9,10200,디에스에코빌,,0042,1,20190530,디에스에코빌,0,0,,0,(도시형생활주택-단지형다세대)/근.생시설,박공지붕,철근콘크리트구조,0,0,,6,18.6,16,4,0,5,0,0,0,,0032,,0,주건축물,02000,공동주택,11470-100207265,10201,26.0,114704142167,0.0,0,서울특별시 양천구 목동중앙본로26길 26,0,10,0,0,459,0,서울특별시 양천구 목동 42-32번지,20130712,1101,신축허가,3140160,건축과,2013,2,집합,3,표제부,1,51,10,(철근)콘크리트,,1,11470,,20130716,21,철근콘크리트구조,893.24,893.24,0,20140128,194.61,893.24
142.16,0,0,56.41,10200,화인하우스,,0042,0,20171118,,0,0,,0,다세대주택,경사스라브,"철근콘크리트조, 연와조",0,0,,4,13.2,10,0,0,0,0,0,0,,0034,,0,주건축물,02000,공동주택,11470-6230,10201,22.0,114704142167,0.0,0,서울특별시 양천구 목동중앙본로26길 22,53,5,0,0,252,0,서울특별시 양천구 목동 42-34번지,19961009,,,,,,2,집합,3,표제부,0,52,10,(철근)콘크리트,,,11470,,19961024,21,철근콘크리트구조,563.94,563.94,1,19970423,175,441
399.1,0,0,0,10200,,,0042,1,20180505,,0,0,,0,교회(종교시설),트러스위스레트,철근콘크리트조,0,0,,2,0,0,0,0,0,0,0,0,,0035,,0,주건축물,06000,종교시설,11470-7829,10201,14.0,114704142167,0.0,0,서울특별시 양천구 목동중앙본로26길 14,0,0,0,0,0,0,서울특별시 양천구 목동 42-35번지,,,,,,,1,일반,2,일반건축물,0,53,30,슬레이트,,0,11470,,,21,철근콘크리트구조,905.65,905.65,1,19800929,0,719.63
75.44,0,0,59.87,10200,,,0042,0,20170304,,0,0,,0,다가구주택,평스라브,연와조,5,0,,2,0,0,0,0,0,0,0,0,,0038,,0,주건축물,01000,단독주택,11470-9870,10201,25.0,114704142166,0.0,0,서울특별시 양천구 목동중앙본로24길 25,0,0,0,0,126,0,서울특별시 양천구 목동 42-38번지,19910610,,,,,,1,일반,2,일반건축물,0,54,10,(철근)콘크리트,,,11470,,,11,벽돌구조,226.32,226.32,1,19920303,119.75,150.88
225.15,0,0,54.74,10200,라움캐슬,,0042,2,20190530,,0,0,,0,도시형생활주택(단지형다세대주택),평스라브,철근콘크리트구조,0,0,,5,16.65,16,0,0,4,0,0,0,,0039,,0,주건축물,02000,공동주택,11470-100217384,10201,27.0,114704142166,0.0,0,서울특별시 양천구 목동중앙본로24길 27,0,9,0,0,411.3,0,서울특별시 양천구 목동 42-39번지,20151008,1101,신축허가,3140176,건축과,2015,2,집합,3,표제부,1,55,10,(철근)콘크리트,,1,11470,,20151013,21,철근콘크리트구조,659.26,659.26,0,20160322,160.29,659.26
156.33,0,0,59.9,10200,목동펠리스빌,,0042,0,20190530,,0,0,,0,공동주택(다세대주택 7세대),평지붕,철근콘크리트구조,0,0,,5,13.3,7,0,0,0,0,0,0,,0040,,0,주건축물,02000,공동주택,11470-100207165,10201,33.0,114704142166,0.0,0,서울특별시 양천구 목동중앙본로24길 33,80.5,7,0,0,261,0,서울특별시 양천구 목동 42-40번지,20130715,1101,신축허가,3140160,건축과,2013,2,집합,3,표제부,0,56,10,(철근)콘크리트,,1,11470,,20130727,21,철근콘크리트구조,495.1,495.1,0,20140120,189.69,495.1
90.45,0,0,0,10200,,,0042,0,20180505,,0,0,,0,주택,스라브위기와,연와조,1,0,,2,0,0,0,0,0,0,0,0,,0045,,0,주건축물,01000,단독주택,11470-11152,10201,19.0,114704142166,6.0,0,서울특별시 양천구 목동중앙본로24길 19-6,0,0,0,0,0,0,서울특별시 양천구 목동 42-45번지,,,,,,,1,일반,2,일반건축물,0,57,10,(철근)콘크리트,,0,11470,,,11,벽돌구조,166.85,166.85,1,19761013,0,158.18
62.81,0,0,0,10200,,,0042,0,20210331,,0,0,,0,주택,스라브위세멘와즙,세멘벽돌조,1,0,,2,0,0,0,0,0,0,0,0,,0053,,0,주건축물,01000,단독주택,11470-5584,10201,21.0,114704142166,4.0,0,서울특별시 양천구 목동중앙본로24길 21-4,0,0,0,0,0,0,서울특별시 양천구 목동 42-53번지,,,,,,,1,일반,2,일반건축물,0,58,10,(철근)콘크리트,,0,11470,,,11,벽돌구조,138.84,138.84,1,19800503,0,125.62
154.08,0,0,59.72,10200,림스빌,,0042,0,20190530,,0,0,,0,다가구주택,평스라브,철근콘크리트구조,7,0,,5,14.95,0,0,73.45,5,0,0,0,,0055,,0,주건축물,01000,단독주택,11470-100209425,10201,33.0,114704142166,3.0,0,서울특별시 양천구 목동중앙본로24길 33-3,23,2,0,0,258,0,서울특별시 양천구 목동 42-55번지,20140114,1101,신축허가,3140176,건축과,2014,1,일반,2,일반건축물,0,59,10,(철근)콘크리트,,1,11470,,20140305,21,철근콘크리트구조,514.18,514.18,0,20140829,199.29,514.18
190.47,0,0,57.54,10200,,,0042,0,20190530,,0,0,,0,다세대주택,(철근)콘크리트,철근콘크리트구조,0,0,,5,13.45,13,0,155.43,7,0,0,0,,0058,,0,주건축물,02000,공동주택,11470-100200485,10201,43.0,114704142166,0.0,0,서울특별시 양천구 목동중앙본로24길 43,23,2,0,0,331,0,서울특별시 양천구 목동 42-58번지,20111026,1101,신축허가,3140136,건축과,2011,2,집합,3,표제부,0,60,10,(철근)콘크리트,,1,11470,,20111028,21,철근콘크리트구조,651.4,0,0,20120508,196.79758,651.4
134.83,0,0,49.35,10200,,,0042,0,20170304,,0,0,,0,다세대주택,맨사드지붕,철근콘크리트조,0,0,,4,12.9,9,0,0,0,0,0,0,,0060,,0,주건축물,02000,공동주택,11470-5911,10201,47.0,114704142166,0.0,0,서울특별시 양천구 목동중앙본로24길 47,57.5,5,0,0,273.21,0,서울특별시 양천구 목동 42-60번지,,,,,,,2,집합,3,표제부,0,61,90,기타지붕,,,11470,,,21,철근콘크리트구조,631.44,631.44,1,19980513,181.89,496.93
117.34,0,0,59.95,10200,파인하우스,,0042,0,20190530,,0,0,,0,근린생활시설 및 다세대주택,(철근)콘크리트,철근콘크리트구조,0,0,,4,13.45,8,1,73.93,7,0,0,0,,0072,,0,주건축물,02000,공동주택,11470-100198343,10201,29.0,114704142167,2.0,0,서울특별시 양천구 목동중앙본로26길 29-2,0,0,0,0,195.73,0,서울특별시 양천구 목동 42-72번지,20110511,1101,신축허가,3140136,건축과,2011,2,집합,3,표제부,0,62,10,(철근)콘크리트,,1,11470,,20110714,21,철근콘크리트구조,515.64,515.64,1,20111130,199.88,391.23
248.74,0,0,44.23,10200,동우트라움하우스,,0042,1,20171205,,0,0,,0,연립주택,평스라브,철근콘크리트조,0,0,,4,11.2,15,0,376.68,11,0,0,0,,0079,,0,주건축물,02000,공동주택,11470-21458,10201,37.0,114704142166,0.0,0,서울특별시 양천구 목동중앙본로24길 37,34.5,3,0,0,562.32,0,서울특별시 양천구 목동 42-79번지,19970429,,,,,,2,집합,3,표제부,0,63,10,(철근)콘크리트,,,11470,,19970520,21,철근콘크리트구조,1554.15,1554.15,2,19980224,162.3,912.64
240.27,0,0,53.63,10200,효성유치원,,0042,0,20190405,,0,0,,0,"유치원,제2종근린생활시설","스라브즙,판넬경사지붕","연와조,벽돌구조,일반철골조",0,0,,3,10.45,0,0,46,4,0,0,0,,0080,,0,주건축물,04000,제2종근린생활시설,11470-17178,10201,86.0,114703114006,0.0,0,서울특별시 양천구 목동중앙본로 86,0,0,0,0,448,0,서울특별시 양천구 목동 42-80번지,,,,,,,1,일반,2,일반건축물,0,64,10,(철근)콘크리트,,0,11470,,,21,철근콘크리트구조,710.18,710.18,1,19820701,143.03,640.76
100.49,0,0,59.46,10200,,,0042,0,20190927,,0,0,,0,다가구주택 및 1종근린생활시설,평스라브,철근콘크리트구조,6,0,,4,12.3,0,0,15.85,1,0,0,0,,0081,,0,주건축물,01000,단독주택,11470-100225468,10201,82.0,114703114006,0.0,0,서울특별시 양천구 목동중앙본로 82,0,4,0,0,169,0,서울특별시 양천구 목동 42-81번지,20170316,1101,신축허가,3140176,건축과,2017,1,일반,2,일반건축물,0,65,10,(철근)콘크리트,,1,11470,,20170320,21,철근콘크리트구조,454.18,454.18,1,20170817,192.49,325.3
68.1,0,0,0,10200,,,0042,0,20200427,,0,0,,0,"주택, 근린생활시설",스라브위세멘와즙,연와조,1,0,,2,0,0,0,0,0,0,0,0,,0082,,0,주건축물,01000,단독주택,11470-11581,10201,80.0,114703114006,0.0,0,서울특별시 양천구 목동중앙본로 80,0,0,0,0,0,0,서울특별시 양천구 목동 42-82번지,,,,,,,1,일반,2,일반건축물,0,66,10,(철근)콘크리트,,0,11470,,,11,벽돌구조,191.4,191.4,1,19791010,0,116.36
105.9,0,0,59.49,10200,삼성아트빌,,0042,0,20190613,,0,0,,0,다세대주택 및 제2종근린생활시설,평슬래브,철근콘크리트구조,0,0,,5,14.9,7,2,0,5,0,0,0,,0089,,0,주건축물,02000,공동주택,11470-100201805,10201,76.0,114703114006,0.0,0,서울특별시 양천구 목동중앙본로 76,0,0,0,0,178,0,서울특별시 양천구 목동 42-89번지,20111221,1101,신축허가,3140136,건축과,2011,2,집합,3,표제부,0,67,10,(철근)콘크리트,,1,11470,,20120406,21,철근콘크리트구조,355.61,355.61,0,20120813,199.78,355.61
77.36,0,0,0,10200,,,0042,0,20200427,,0,0,,0,주택,스라브위세멘와즙,연와조,1,0,,2,0,0,0,0,0,0,0,0,,0092,,0,주건축물,01000,단독주택,11470-14564,10201,80.0,114703114006,3.0,0,서울특별시 양천구 목동중앙본로 80-3,0,0,0,0,0,0,서울특별시 양천구 목동 42-92번지,,,,,,,1,일반,2,일반건축물,0,68,10,(철근)콘크리트,,0,11470,,,11,벽돌구조,170.58,170.58,1,19791214,0,124.96
86.52,0,0,51.5,10200,,,0042,0,20170304,,0,0,,0,다가구주택(6가구),평스라브,"연와조,경량철골구조",6,0,,3,9.3,0,0,0,0,0,0,0,,0093,,0,주건축물,01000,단독주택,11470-9041,10201,80.0,114703114006,7.0,0,서울특별시 양천구 목동중앙본로 80-7,0,0,0,0,168,0,서울특별시 양천구 목동 42-93번지,,,,,,,1,일반,2,일반건축물,0,69,10,(철근)콘크리트,,,11470,,,11,벽돌구조,308.15,308.15,1,19910704,123.83,208.04
99.275,0,0,59.09,10200,,,0042,0,20190530,,0,0,,0,"단독주택, 근린생활시설",평스라브,철근콘크리트구조,7,0,,4,13.05,0,0,46,4,0,0,0,,0094,,0,주건축물,01000,단독주택,11470-100201505,10201,80.0,114703114006,9.0,0,서울특별시 양천구 목동중앙본로 80-9,11.5,1,0,0,168,0,서울특별시 양천구 목동 42-94번지,20111229,1101,신축허가,3140136,건축과,2011,1,일반,2,일반건축물,0,70,10,(철근)콘크리트,,1,11470,,20120229,21,철근콘크리트구조,329.82,329.82,0,20120719,196.32,329.82
99.47,0,0,59.21,10200,,,0042,0,20200427,,0,0,,0,다가구주택,평스라브,"철근콘크리트조, 연와조, 조적조",6,0,,4,12.8,0,0,0,0,0,0,0,,0095,,0,주건축물,01000,단독주택,11470-10111,10201,80.0,114703114006,13.0,0,서울특별시 양천구 목동중앙본로 80-13,46,4,0,0,168,0,서울특별시 양천구 목동 42-95번지,19970616,,,,,,1,일반,2,일반건축물,0,71,10,(철근)콘크리트,,0,11470,,19970628,21,철근콘크리트구조,435.75,435.75,1,19971230,200.17,336.28
90.72,0,0,54.65,10200,,,0042,0,20170304,,0,0,,0,다세대주택,평스라브,"철근콘크리트조, 연와조",0,0,,3,0,8,0,0,0,0,0,0,,0096,,0,주건축물,02000,공동주택,11470-19702,10201,80.0,114703114006,4.0,0,서울특별시 양천구 목동중앙본로 80-4,0,0,0,0,166,0,서울특별시 양천구 목동 42-96번지,19910320,,,,,,2,집합,3,표제부,0,72,10,(철근)콘크리트,,,11470,,,21,철근콘크리트구조,363.05,363.05,1,19910904,163.95,272.16
93.75,0,0,56.48,10200,,,0042,0,20170304,,0,0,,0,다가구주택,스라브,"철근콘크리트조, 연와조",8,0,,3,0,0,0,0,0,0,0,0,,0097,,0,주건축물,01000,단독주택,11470-3533,10201,80.0,114703114006,8.0,0,서울특별시 양천구 목동중앙본로 80-8,0,0,0,0,166,0,서울특별시 양천구 목동 42-97번지,,,,,,,1,일반,2,일반건축물,0,73,10,(철근)콘크리트,,,11470,,,21,철근콘크리트구조,368.95,368.95,1,19911120,173.78,288.48
147.22,0,0,44.61,10200,이마빌,,0042,1,20170209,,0,0,,0,공동주택,평스라브,철근콘크리트조,0,0,,4,11.9,10,0,0,0,0,0,0,,0098,,0,주건축물,02000,공동주택,11470-9322,10201,80.0,114703114006,12.0,0,서울특별시 양천구 목동중앙본로 80-12,0,7,0,0,330,0,서울특별시 양천구 목동 42-98번지,20020306,,,,,,2,집합,3,표제부,0,74,10,(철근)콘크리트,,,11470,,20020430,21,철근콘크리트구조,656.8,656.8,1,20020927,159.22,525.44
91.72,0,0,55.58,10200,,,0042,0,20170304,,0,0,,0,다가구주택,평슬라브,연와조,5,0,,2,7.6,0,0,0,0,0,0,0,,0100,,0,주건축물,01000,단독주택,11470-18328,10201,19.0,114704142166,5.0,0,서울특별시 양천구 목동중앙본로24길 19-5,23,2,0,0,165,0,서울특별시 양천구 목동 42-100번지,19930621,,,,,,1,일반,2,일반건축물,0,75,10,(철근)콘크리트,,,11470,,19930624,11,벽돌구조,240.66,240.66,1,19931227,100.88,166.46
200.38,0,0,59.46,10200,골든캐슬,,0042,1,20190530,골든캐슬,0,0,,0,공동주택,평슬래브,철근콘크리트구조,0,0,,5,13.45,11,0,0,6,0,0,0,,0101,,0,주건축물,02000,공동주택,11470-100212345,10201,15.0,114704142166,0.0,0,서울특별시 양천구 목동중앙본로24길 15,0,2,0,0,337,0,서울특별시 양천구 목동 42-101번지,20140625,1101,신축허가,3140176,건축과,2014,2,집합,3,표제부,1,76,10,(철근)콘크리트,,1,11470,,20140815,21,철근콘크리트구조,628.41,628.41,0,20150130,186.47181,628.41
102.9,0,0,59.83,10200,,,0042,0,20190530,,0,0,,0,다세대주택,평스라브,철근콘크리트구조,0,0,,5,14.55,8,0,0,6,0,0,0,,0103,,0,주건축물,02000,공동주택,11470-100198923,10201,13.0,114704142166,0.0,0,서울특별시 양천구 목동중앙본로24길 13,0,0,0,0,172,0,서울특별시 양천구 목동 42-103번지,20110518,1101,신축허가,3140136,건축과,2011,2,집합,3,표제부,0,77,10,(철근)콘크리트,,1,11470,,20110610,21,철근콘크리트구조,363.6,343.13,0,20111227,211.39534,363.6
98.36,0,0,59.61,10200,,,0042,0,20190530,,0,0,,0,다세대주택,평지붕,철근콘크리트구조,0,0,,4,11.18,7,0,0,0,0,0,0,,0104,,0,주건축물,02000,공동주택,11470-100208925,10201,9.0,114704142166,0.0,0,서울특별시 양천구 목동중앙본로24길 9,0,4,0,0,165,0,서울특별시 양천구 목동 42-104번지,20131129,1101,신축허가,3140176,건축과,2013,2,집합,3,표제부,0,78,10,(철근)콘크리트,,1,11470,,20131228,21,철근콘크리트구조,250.5,250.5,0,20140718,152,250.5
76.03,0,0,0,10200,,,0042,0,20170304,,0,0,,0,주택,세멘와즙,연와조,1,0,,2,0,0,0,0,0,0,0,0,,0105,,0,주건축물,01000,단독주택,11470-4057,10201,7.0,114704142166,0.0,0,서울특별시 양천구 목동중앙본로24길 7,0,0,0,0,0,0,서울특별시 양천구 목동 42-105번지,,,,,,,1,일반,2,일반건축물,0,79,20,기와,,,11470,,,11,벽돌구조,155.7,155.7,1,19791228,0,131.24
103.79,0,0,58.97,10200,동호쉐르빌 4차,,0042,0,20190530,,0,0,,0,공동주택(다세대주택),평스라브,철근콘크리트구조,0,0,,4,11.7,6,0,0,2,0,0,0,,0106,,0,주건축물,02000,공동주택,11470-20901,10201,5.0,114704142166,0.0,0,서울특별시 양천구 목동중앙본로24길 5,0,4,0,0,176,0,서울특별시 양천구 목동 42-106번지,20061010,1101,신축허가,3140081,건축과,2006,2,집합,3,표제부,0,80,10,(철근)콘크리트,,1,11470,,20061122,21,철근콘크리트구조,283.29,283.29,0,20070319,160.96,283.29
90.9,0,0,50.5,10200,,,0042,0,20220715,,0,0,,0,근린생활시설,스라브위세멘와즙,연와조,0,0,,2,8,0,0,0,0,0,0,0,,0107,,0,주건축물,04000,제2종근린생활시설,11470-9213,10201,78.0,114703114006,0.0,0,서울특별시 양천구 목동중앙본로 78,0,0,0,0,180,0,서울특별시 양천구 목동 42-107번지,19990205,,,,,,1,일반,2,일반건축물,0,81,10,(철근)콘크리트,,0,11470,,19990407,11,벽돌구조,275.33,275.33,1,19990810,97.88,176.2
102.31,0,0,59.83,10200,목동문화빌,,0042,0,20190530,,0,0,,0,다세대주택,평지붕,철근콘크리트구조,0,0,,5,13.75,7,0,0,0,0,0,0,,0108,,0,주건축물,02000,공동주택,11470-100202879,10201,6.0,114704142166,0.0,0,서울특별시 양천구 목동중앙본로24길 6,80.5,7,0,0,171,0,서울특별시 양천구 목동 42-108번지,20120430,1101,신축허가,3140160,건축과,2012,2,집합,3,표제부,0,82,10,(철근)콘크리트,,1,11470,,20120601,21,철근콘크리트구조,337.61,337.61,0,20121120,197.43,337.61
110.26,0,0,51.28,10200,,,0042,0,20200427,,0,0,,0,다세대주택,평슬라브,"철근콘크리트, 연와조",0,0,,4,12.15,10,0,0,0,0,0,0,,0109,,0,주건축물,02000,공동주택,11470-14519,10201,8.0,114704142166,0.0,0,서울특별시 양천구 목동중앙본로24길 8,46,4,0,0,215,0,서울특별시 양천구 목동 42-109번지,19930105,,,,,,2,집합,3,표제부,0,83,10,(철근)콘크리트,,0,11470,,19930925,21,철근콘크리트구조,510.56,510.56,1,19940322,191.46,411.66
113.36,0,0,59.66,10200,코스모스빌라,,0042,0,20200427,,0,0,,0,공동주택,평스라브,철근콘크리트조,0,0,,5,14.1,8,0,103.52,4,0,0,0,,0111,,0,주건축물,02000,공동주택,11470-12678,10201,12.0,114704142166,0.0,0,서울특별시 양천구 목동중앙본로24길 12,23,2,0,0,190,0,서울특별시 양천구 목동 42-111번지,20020228,,,,,,2,집합,3,표제부,0,84,10,(철근)콘크리트,,0,11470,,20020408,21,철근콘크리트구조,435.66,435.66,0,20020919,229.29,435.66
126.31,0,0,57.41,10200,유니카벨리,,0042,0,20170304,,0,0,,0,공동주택(다세대),평스라브,철근콘크리트구조,0,0,,4,12.35,9,0,58.51,5,0,0,0,,0112,,0,주건축물,02000,공동주택,11470-5914,10201,14.0,114704142166,0.0,0,서울특별시 양천구 목동중앙본로24길 14,12,1,0,0,220,0,서울특별시 양천구 목동 42-112번지,20020729,1101,신축허가,3140081,건축과,2002,2,집합,3,표제부,0,85,10,(철근)콘크리트,,,11470,,20030701,21,철근콘크리트구조,562.88,563.26,1,20040430,201.98,444.37
146.44,0,0,55.46,10200,,,0042,0,20200427,,0,0,,0,다세대주택,평슬라브,철근콘크리트,0,0,,3,10.7,8,0,13,1,0,0,0,,0121,,0,주건축물,02000,공동주택,11470-10878,10201,10.0,114704142167,0.0,0,서울특별시 양천구 목동중앙본로26길 10,34.5,3,0,0,264,0,서울특별시 양천구 목동 42-121번지,19910305,,,,,,2,집합,3,표제부,0,86,10,(철근)콘크리트,,0,11470,,19910325,21,철근콘크리트구조,567.46,567.46,1,19940121,160.63,424.08
100.45,0,0,59.86,10200,,,0042,1,20171118,,0,0,,0,다세대주택,평스라브,철근콘크리트조,0,0,,3,0,7,0,0,0,0,0,0,,0124,,0,주건축물,02000,공동주택,11470-5575,10201,117.0,114704142185,0.0,0,서울특별시 양천구 목동중앙북로16길 117,0,2,0,0,167.8,0,서울특별시 양천구 목동 42-124번지,19910311,,,,,,2,집합,3,표제부,0,87,10,(철근)콘크리트,,,11470,,19910907,21,철근콘크리트구조,389.68,389.68,1,19910910,173.89,291.78
29.75,0,0,0,10200,,,0045,0,20200427,,0,0,,0,주택,초즙,목조,1,0,,1,0,0,0,0,0,0,0,0,,0000,,0,주건축물,01000,단독주택,11470-11370,,0.0,,0.0,0,,0,0,0,0,0,0,서울특별시 양천구 목동 45번지,,,,,,,1,일반,2,일반건축물,0,88,90,기타지붕,,0,11470,,,51,일반목구조,29.75,29.75,0,,0,29.75
69.42,0,0,0,10200,,,0046,0,20200427,,0,0,,0,주택,초즙,목조,1,0,,1,0,0,0,0,0,0,0,0,,0000,,0,주건축물,01000,단독주택,11470-15646,,0.0,,0.0,0,,0,0,0,0,0,0,서울특별시 양천구 목동 46번지,,,,,,,1,일반,2,일반건축물,0,89,90,기타지붕,,0,11470,,,51,일반목구조,69.42,69.42,0,,0,69.42
26.45,0,0,0,10200,,,0060,0,20170304,,0,0,,0,주택,초즙,목조,1,0,,1,0,0,0,0,0,0,0,0,,0001,,0,주건축물,01000,단독주택,11470-5649,,0.0,,0.0,0,,0,0,0,0,0,0,서울특별시 양천구 목동 60-1번지,,,,,,,1,일반,2,일반건축물,0,90,90,기타지붕,,,11470,,,51,일반목구조,26.45,26.45,0,,0,26.45
39.67,0,0,0,10200,,,0067,0,20220412,,0,0,,0,주택,세멘와즙,세멘브록조,1,0,,1,0,0,0,0,0,0,0,0,,0002,,0,주건축물,01000,단독주택,11470-16838,,0.0,,0.0,0,,0,0,0,0,0,0,서울특별시 양천구 목동 67-2번지,,,,,,,1,일반,2,일반건축물,0,91,20,기와,,0,11470,,,12,블록구조,39.67,39.67,0,19600515,0,39.67
