"시도별","시점","15세이상인구[천명]","경제활동인구[천명]","취업자[천명]","실업자[천명]","비경제활동인구[천명]","경제활동참가율[%]","실업률[%]","고용률[%]","15-64세 고용률[%]",
"경기도","2008.04 월","8888","5604.3","5410.7","193.6","3283.7","63.1","3.5","60.9","64.8",
"경기도","2008.05 월","8908.7","5651.2","5474","177.2","3257.4","63.4","3.1","61.4","65.2",
"경기도","2008.06 월","8929.6","5670.6","5503.4","167.2","3259","63.5","2.9","61.6","65.5",
"경기도","2008.07 월","8949.2","5667.2","5478.3","188.8","3282.1","63.3","3.3","61.2","65",
"경기도","2008.08 월","8965.3","5589.8","5417.6","172.2","3375.5","62.3","3.1","60.4","64.3",
"경기도","2008.09 월","8981.3","5638.7","5467.5","171.2","3342.6","62.8","3","60.9","64.7",
"경기도","2008.10 월","8997.1","5660","5504.5","155.4","3337.1","62.9","2.7","61.2","65.2",
"경기도","2008.11 월","9014","5627.6","5470.1","157.5","3386.4","62.4","2.8","60.7","64.7",
"경기도","2008.12 월","9030.3","5499.8","5325.4","174.4","3530.6","60.9","3.2","59","63.6",
"경기도","2009.01 월","9051","5466.5","5277.3","189.2","3584.5","60.4","3.5","58.3","62.9",
"경기도","2009.02 월","9066.2","5453.5","5260.1","193.4","3612.6","60.2","3.5","58","62.7",
"경기도","2009.03 월","9081","5521","5294.7","226.3","3560","60.8","4.1","58.3","62.5",
"경기도","2009.04 월","9096.3","5609","5375.2","233.8","3487.3","61.7","4.2","59.1","63.2",
"경기도","2009.05 월","9112.7","5645","5422","223","3467.7","61.9","4","59.5","63.5",
"경기도","2009.06 월","9128.9","5714.2","5482.4","231.9","3414.6","62.6","4.1","60.1","64",
"경기도","2009.07 월","9147.6","5695.4","5468.5","226.9","3452.2","62.3","4","59.8","63.7",
"경기도","2009.08 월","9168.2","5672.6","5428.9","243.7","3495.7","61.9","4.3","59.2","63.2",
"경기도","2009.09 월","9187.4","5700.5","5499.1","201.3","3487","62","3.5","59.9","63.9",
"경기도","2009.10 월","9206.8","5679","5500.8","178.1","3527.9","61.7","3.1","59.7","63.8",
"경기도","2009.11 월","9226.8","5707.9","5512.6","195.3","3518.9","61.9","3.4","59.7","64",
"경기도","2009.12 월","9246.5","5589.6","5381.7","207.9","3656.9","60.5","3.7","58.2","63",
"경기도","2010.01 월","9273.4","5647","5352.3","294.7","3626.4","60.9","5.2","57.7","62.8",
"경기도","2010.02 월","9292.4","5615.3","5304.2","311.2","3677.1","60.4","5.5","57.1","61.9",
"경기도","2010.03 월","9311.7","5698.5","5440.7","257.8","3613.2","61.2","4.5","58.4","63",
"경기도","2010.04 월","9330.8","5780.9","5556.7","224.2","3549.9","62","3.9","59.6","63.8",
"경기도","2010.05 월","9351.7","5828.5","5633.3","195.2","3523.1","62.3","3.3","60.2","64.5",
"경기도","2010.06 월","9371.7","5873.1","5617.6","255.5","3498.6","62.7","4.4","59.9","64.1",
"경기도","2010.07 월","9393.3","5888.8","5636.2","252.5","3504.5","62.7","4.3","60","64.4",
"경기도","2010.08 월","9413.4","5818.6","5603.3","215.3","3594.8","61.8","3.7","59.5","63.9",
"경기도","2010.09 월","9432.4","5856.1","5645.7","210.4","3576.3","62.1","3.6","59.9","64.2",
"경기도","2010.10 월","9452.1","5876.7","5685.3","191.4","3575.3","62.2","3.3","60.1","64.4",
"경기도","2010.11 월","9472.8","5796.3","5642.6","153.7","3676.5","61.2","2.7","59.6","64.1",
"경기도","2010.12 월","9495","5752.7","5555.9","196.9","3742.3","60.6","3.4","58.5","63.4",
"경기도","2011.01 월","9499.5","5751","5536.6","214.4","3748.5","60.5","3.7","58.3","63.4",
"경기도","2011.02 월","9518.7","5791.1","5544.3","246.8","3727.6","60.8","4.3","58.2","63.3",
"경기도","2011.03 월","9538.8","5880.2","5620.2","260","3658.5","61.6","4.4","58.9","63.6",
"경기도","2011.04 월","9557.8","5935.7","5705.7","230","3622","62.1","3.9","59.7","64.1",
"경기도","2011.05 월","9580.1","5956.5","5766.3","190.2","3623.6","62.2","3.2","60.2","64.6",
"경기도","2011.06 월","9597.7","5962.5","5767.2","195.3","3635.2","62.1","3.3","60.1","64.5",
"경기도","2011.07 월","9616.2","5943","5745.1","198","3673.2","61.8","3.3","59.7","64.2",
"경기도","2011.08 월","9631.7","5908.7","5744.4","164.4","3722.9","61.3","2.8","59.6","64",
"경기도","2011.09 월","9644.8","5887.5","5707.5","180","3757.3","61","3.1","59.2","63.5",
"경기도","2011.10 월","9659.4","5947","5763.1","183.9","3712.4","61.6","3.1","59.7","64",
"경기도","2011.11 월","9676.2","5945.4","5755.4","190","3730.9","61.4","3.2","59.5","64",
"경기도","2011.12 월","9699.1","5900.4","5724.2","176.2","3798.7","60.8","3","59","64",
"경기도","2012.01 월","9711.4","5842.1","5655","187.1","3869.3","60.2","3.2","58.2","63.3",
"경기도","2012.02 월","9727.1","5897.2","5662.4","234.8","3829.9","60.6","4","58.2","63.2",
"경기도","2012.03 월","9742.1","5958.4","5736.3","222.1","3783.8","61.2","3.7","58.9","63.4",
"경기도","2012.04 월","9756.2","6057.9","5826.8","231.1","3698.3","62.1","3.8","59.7","64.1",
"경기도","2012.05 월","9773.6","6143.9","5934.9","209.1","3629.7","62.9","3.4","60.7","65.1",
"경기도","2012.06 월","9786.7","6143.4","5945.8","197.6","3643.3","62.8","3.2","60.8","65.2",
"경기도","2012.07 월","9802.6","6113.1","5935.7","177.4","3689.6","62.4","2.9","60.6","65",
"경기도","2012.08 월","9817.5","6064.5","5897.9","166.6","3753","61.8","2.7","60.1","64.4",
"경기도","2012.09 월","9831.4","6135.1","5943.3","191.8","3696.3","62.4","3.1","60.5","65",
"경기도","2012.10 월","9845.6","6170.4","5987.2","183.2","3675.2","62.7","3","60.8","65.3",
"경기도","2012.11 월","9862.3","6127.8","5943.2","184.6","3734.6","62.1","3","60.3","64.9",
"경기도","2012.12 월","9885.2","6008.6","5812.3","196.3","3876.6","60.8","3.3","58.8","63.7",
"경기도","2013.01 월","9898.1","5939","5748.6","190.4","3959.1","60","3.2","58.1","63.1",
"경기도","2013.02 월","9915.3","5924.9","5715.8","209.1","3990.5","59.8","3.5","57.6","62.6",
"경기도","2013.03 월","9929.3","6019.2","5830.1","189.1","3910.1","60.6","3.1","58.7","63.4",
"경기도","2013.04 월","9944.7","6176.1","5974.7","201.4","3768.5","62.1","3.3","60.1","64.5",
"경기도","2013.05 월","9960.7","6223.4","6031.4","192","3737.4","62.5","3.1","60.6","64.8",
"경기도","2013.06 월","9977.8","6273.1","6078.1","195","3704.7","62.9","3.1","60.9","65.2",
"경기도","2013.07 월","9994.2","6306.4","6108","198.4","3687.7","63.1","3.1","61.1","65.4",
"경기도","2013.08 월","10010.4","6296.3","6104.4","191.9","3714.1","62.9","3","61","65.3",
"경기도","2013.09 월","10026.7","6337.9","6178.3","159.7","3688.8","63.2","2.5","61.6","66",
"경기도","2013.10 월","10043","6338.9","6180.2","158.7","3704.1","63.1","2.5","61.5","66",
"경기도","2013.11 월","10059.9","6333.2","6189.5","143.7","3726.7","63","2.3","61.5","66.2",
"경기도","2013.12 월","10076.5","6227.3","6060.5","166.8","3849.2","61.8","2.7","60.1","65.3",
"경기도","2014.01 월","10091.8","6236.3","6054.8","181.4","3855.5","61.8","2.9","60","65.3",
"경기도","2014.02 월","10108.8","6335.8","6066.6","269.1","3773","62.7","4.2","60","65.3",
"경기도","2014.03 월","10124.6","6361.4","6119.2","242.3","3763.2","62.8","3.8","60.4","65.3",
"경기도","2014.04 월","10140.6","6505.2","6252.1","253.1","3635.4","64.2","3.9","61.7","66.3",
"경기도","2014.05 월","10157.1","6509.5","6279.9","229.6","3647.6","64.1","3.5","61.8","66.5",
"경기도","2014.06 월","10173.4","6550","6332.2","217.8","3623.4","64.4","3.3","62.2","67",
"경기도","2014.07 월","10188.5","6594.1","6377","217.1","3594.4","64.7","3.3","62.6","67.3",
"경기도","2014.08 월","10204.5","6563.3","6365","198.3","3641.2","64.3","3","62.4","67.1",
"경기도","2014.09 월","10219.3","6548","6356.3","191.7","3671.3","64.1","2.9","62.2","66.9",
"경기도","2014.10 월","10233.1","6568.9","6380.5","188.4","3664.2","64.2","2.9","62.4","66.9",
"경기도","2014.11 월","10248.5","6548.4","6373.2","175.1","3700.1","63.9","2.7","62.2","67",
"경기도","2014.12 월","10263.3","6533.6","6303.6","230","3729.7","63.7","3.5","61.4","66.8",
"경기도","2015.01 월","10278.3","6506.6","6245","261.6","3771.7","63.3","4","60.8","66.2",
"경기도","2015.02 월","10294.1","6567.7","6259.8","307.9","3726.4","63.8","4.7","60.8","66.3",
"경기도","2015.03 월","10309","6587","6313.5","273.5","3722","63.9","4.2","61.2","66.3",
"경기도","2015.04 월","10324.6","6663.1","6399.8","263.3","3661.5","64.5","4","62","67.1",
"경기도","2015.05 월","10339.7","6676","6417.8","258.2","3663.7","64.6","3.9","62.1","67.1",
"경기도","2015.06 월","10354.9","6727.9","6441.5","286.4","3627","65","4.3","62.2","67.2",
"경기도","2015.07 월","10370.9","6765.1","6469.5","295.5","3605.9","65.2","4.4","62.4","67.4",
"경기도","2015.08 월","10388.1","6677.8","6415.3","262.4","3710.3","64.3","3.9","61.8","66.7",
"경기도","2015.09 월","10405.6","6693.9","6446","248","3711.7","64.3","3.7","61.9","66.9",
"경기도","2015.10 월","10422.3","6693.1","6463.5","229.7","3729.2","64.2","3.4","62","67",
"경기도","2015.11 월","10439.2","6663.5","6443.7","219.8","3775.7","63.8","3.3","61.7","66.9",
"경기도","2015.12 월","10456.7","6617.8","6396","221.8","3838.9","63.3","3.4","61.2","66.6",
"경기도","2016.01 월","10451.9","6569.3","6305","264.4","3882.6","62.9","4","60.3","66",
"경기도","2016.02 월","10469.3","6622.3","6291.4","330.9","3847","63.3","5","60.1","65.8",
"경기도","2016.03 월","10487.8","6723.2","6415.1","308","3764.6","64.1","4.6","61.2","66.4",
"경기도","2016.04 월","10504.8","6770.2","6458.4","311.8","3734.6","64.4","4.6","61.5","66.6",
"경기도","2016.05 월","10522.9","6778.3","6529.1","249.2","3744.7","64.4","3.7","62","67.2",
"경기도","2016.06 월","10539.8","6835.4","6583.9","251.5","3704.4","64.9","3.7","62.5","67.6",
"경기도","2016.07 월","10556.5","6853.5","6605.1","248.3","3703.1","64.9","3.6","62.6","67.8",
"경기도","2016.08 월","10574","6842.4","6589.2","253.2","3731.5","64.7","3.7","62.3","67.5",
"경기도","2016.09 월","10591.5","6832.7","6581.9","250.9","3758.8","64.5","3.7","62.1","67.5",
"경기도","2016.10 월","10609.1","6819.4","6568.9","250.5","3789.7","64.3","3.7","61.9","67.2",
"경기도","2016.11 월","10626.6","6811.7","6589.3","222.3","3814.9","64.1","3.3","62","67.6",
"경기도","2016.12 월","10644","6749.2","6527.7","221.5","3894.8","63.4","3.3","61.3","67.2",
"경기도","2017.01 월","10663.8","6704.5","6461.7","242.8","3959.3","62.9","3.6","60.6","66.7",
"경기도","2017.02 월","10681.7","6813.1","6473.7","339.5","3868.5","63.8","5","60.6","66.7",
"경기도","2017.03 월","10699.8","6900.6","6598.9","301.8","3799.1","64.5","4.4","61.7","67.3",
"경기도","2017.04 월","10717.1","6984.3","6660.4","323.9","3732.8","65.2","4.6","62.1","67.8",
"경기도","2017.05 월","10735.9","6966.2","6700.1","266","3769.8","64.9","3.8","62.4","67.9",
"경기도","2017.06 월","10752.5","7000","6695.2","304.8","3752.5","65.1","4.4","62.3","67.7",
"경기도","2017.07 월","10768.9","7041.5","6772.6","268.9","3727.4","65.4","3.8","62.9","68.4",
"경기도","2017.08 월","10785.5","7010","6737.6","272.4","3775.4","65","3.9","62.5","68",
"경기도","2017.09 월","10801.4","7041.5","6779.9","261.6","3759.8","65.2","3.7","62.8","68.3",
"경기도","2017.10 월","10819.5","7010.1","6779.9","230.2","3809.4","64.8","3.3","62.7","68.3",
"경기도","2017.11 월","10837","7017.4","6814.9","202.5","3819.6","64.8","2.9","62.9","68.7",
"경기도","2017.12 월","10853.1","6949.8","6738.6","211.2","3903.3","64","3","62.1","68.4",
"경기도","2018.01 월","10866.1","6921.1","6671.8","249.3","3945","63.7","3.6","61.4","67.9",
"경기도","2018.02 월","10880.9","6902.2","6607.4","294.8","3978.7","63.4","4.3","60.7","67.2",
"경기도","2018.03 월","10892.6","7011.7","6730.4","281.3","3880.8","64.4","4","61.8","67.8",
"경기도","2018.04 월","10907.9","7077.7","6796.2","281.5","3830.2","64.9","4","62.3","68.2",
"경기도","2018.05 월","10922.3","7101.1","6846.4","254.7","3821.2","65","3.6","62.7","68.5",
"경기도","2018.06 월","10937.1","7091.7","6832.3","259.4","3845.4","64.8","3.7","62.5","68.2",
"경기도","2018.07 월","10959.9","7112.3","6837.5","274.8","3847.7","64.9","3.9","62.4","68.2",
"경기도","2018.08 월","10982.4","7098.9","6804.8","294.1","3883.6","64.6","4.1","62","67.6",
"경기도","2018.09 월","11005.3","7114.4","6867.3","247.1","3890.9","64.6","3.5","62.4","68.1",
"경기도","2018.10 월","11027.8","7109.2","6839.1","270","3918.6","64.5","3.8","62","67.7",
"경기도","2018.11 월","11049.6","7141.6","6883.9","257.7","3908","64.6","3.6","62.3","68.1",
"경기도","2018.12 월","11073.8","7016.4","6764.2","252.2","4057.5","63.4","3.6","61.1","67.3",
"경기도","2019.01 월","11093.4","7016.8","6710.4","306.5","4076.5","63.3","4.4","60.5","66.8",
"경기도","2019.02 월","11128.2","7055.9","6733.7","322.1","4072.3","63.4","4.6","60.5","66.6",
"경기도","2019.03 월","11153.6","7152.6","6871.2","281.4","4001","64.1","3.9","61.6","67.3",
"경기도","2019.04 월","11181","7227.1","6923.8","303.3","3954","64.6","4.2","61.9","67.6",
"경기도","2019.05 월","11203.9","7297.7","7003.5","294.3","3906.2","65.1","4","62.5","68.1",
"경기도","2019.06 월","11231.6","7329.7","7050.5","279.2","3901.8","65.3","3.8","62.8","68.3",
"경기도","2019.07 월","11254","7293.3","7009.1","284.2","3960.7","64.8","3.9","62.3","67.9",
"경기도","2019.08 월","11271.9","7225.7","6997.8","227.9","4046.2","64.1","3.2","62.1","67.6",
"경기도","2019.09 월","11292.3","7234","6991.3","242.7","4058.3","64.1","3.4","61.9","67.5",
"경기도","2019.10 월","11313.1","7270.2","7041.1","229","4043","64.3","3.1","62.2","67.8",
"경기도","2019.11 월","11332.9","7308","7058.2","249.8","4025","64.5","3.4","62.3","68",
"경기도","2019.12 월","11355.7","7299.9","7030.1","269.8","4055.8","64.3","3.7","61.9","67.9",
"경기도","2020.01 월","11366.4","7249.2","6956","293.1","4117.3","63.8","4","61.2","67.6",
"경기도","2020.02 월","11384.3","7223.5","6909.3","314.2","4160.8","63.5","4.3","60.7","66.8",
"경기도","2020.03 월","11397.4","7174.3","6873.9","300.4","4223.1","62.9","4.2","60.3","66.1",
"경기도","2020.04 월","11410.2","7137.7","6851.8","285.8","4272.5","62.6","4","60","65.8",
"경기도","2020.05 월","11427.7","7241.5","6944.1","297.5","4186.2","63.4","4.1","60.8","66.4",
"경기도","2020.06 월","11442.1","7230","6936.8","293.2","4212.1","63.2","4.1","60.6","66.1",
"경기도","2020.07 월","11460.3","7224.7","6923.1","301.5","4235.6","63","4.2","60.4","65.8",
"경기도","2020.08 월","11477.9","7132.5","6887.4","245.1","4345.3","62.1","3.4","60","65.3",
"경기도","2020.09 월","11495.2","7168.4","6900.1","268.4","4326.8","62.4","3.7","60","65.2",
"경기도","2020.10 월","11514.3","7195.2","6919.5","275.7","4319.1","62.5","3.8","60.1","65.4",
"경기도","2020.11 월","11535.3","7231.7","6967.1","264.7","4303.6","62.7","3.7","60.4","65.8",
"경기도","2020.12 월","11556.7","7107","6832.6","274.4","4449.7","61.5","3.9","59.1","64.9",
"경기도","2021.01 월","11584.6","7075.2","6711","364.2","4509.4","61.1","5.1","57.9","64.1",
"경기도","2021.02 월","11604.2","7182","6860.9","321.1","4422.2","61.9","4.5","59.1","65.1",
"경기도","2021.03 월","11623.9","7303.8","6978.9","324.9","4320.1","62.8","4.4","60","65.8",
"경기도","2021.04 월","11643.8","7376","7061.6","314.3","4267.9","63.3","4.3","60.6","66.3",
"경기도","2021.05 월","11664","7502.6","7178.5","324.1","4161.4","64.3","4.3","61.5","67.2",
"경기도","2021.06 월","11683.7","7525","7220.4","304.6","4158.7","64.4","4","61.8","67.5",
"경기도","2021.07 월","11704.2","7494.7","7260.8","233.8","4209.5","64","3.1","62","67.7",
"경기도","2021.08 월","11722.9","7438.8","7237.8","201","4284.1","63.5","2.7","61.7","67.3",
"경기도","2021.09 월","11742.9","7501.8","7265.6","236.1","4241.2","63.9","3.1","61.9","67.5",
"경기도","2021.10 월","11764.1","7532.3","7314.1","218.3","4231.8","64","2.9","62.2","67.8",
"경기도","2021.11 월","11787.5","7581.7","7374.8","206.9","4205.8","64.3","2.7","62.6","68.3",
"경기도","2021.12 월","11808.8","7545.8","7329.3","216.5","4263.1","63.9","2.9","62.1","68.3",
"경기도","2022.01 월","11804.5","7532.7","7287","245.7","4271.8","63.8","3.3","61.7","68.5",
"경기도","2022.02 월","11822","7637.2","7408.1","229.1","4184.8","64.6","3","62.7","69.2",
"경기도","2022.03 월","11837.9","7684.3","7483.1","201.2","4153.6","64.9","2.6","63.2","69.5",
"경기도","2022.04 월","11855.8","7820.1","7600.9","219.3","4035.7","66","2.8","64.1","70.2",
"경기도","2022.05 월","11873","7983.8","7737","246.8","3889.2","67.2","3.1","65.2","71",
"경기도","2022.06 월","11888","7996.4","7755.2","241.2","3891.5","67.3","3","65.2","71",
"경기도","2022.07 월","11895.9","7965","7733.2","231.8","3930.9","67","2.9","65","70.8",
"경기도","2022.08 월","11905","7857.6","7682.3","175.3","4047.4","66","2.2","64.5","70.3",
"경기도","2022.09 월","11914.1","7850.1","7665.4","184.7","4064","65.9","2.4","64.3","70.2",
"강원도","1999.06 월","1166","698","668","30","468","59.9","4.3","57.3","60.1",
"강원도","1999.07 월","1167","701","671","30","466","60.1","4.3","57.5","60.2",
"강원도","1999.08 월","1167","693","667","27","474","59.4","3.9","57.2","60",
"강원도","1999.09 월","1168","701","675","26","467","60","3.7","57.8","60.6",
"강원도","1999.10 월","1168","701","679","22","467","60","3.1","58.1","60.9",
"강원도","1999.11 월","1168","701","681","20","467","60","2.9","58.3","61.5",
"강원도","1999.12 월","1169","662","642","20","507","56.6","3","54.9","58.7",
"강원도","2000.01 월","1166.1","629.1","606.8","22.4","537","53.9","3.6","52","56.1",
"강원도","2000.02 월","1166.4","637.4","615.6","21.8","529","54.6","3.4","52.8","57",
"강원도","2000.03 월","1166.7","671.1","649.6","21.6","495.6","57.5","3.2","55.7","59.5",
"강원도","2000.04 월","1167.2","697.6","676.4","21.2","469.6","59.8","3","58","61.4",
"강원도","2000.05 월","1168","705.9","686.5","19.4","462.2","60.4","2.7","58.8","62.2",
"강원도","2000.06 월","1168.7","707.9","691.2","16.7","460.8","60.6","2.4","59.1","62.7",
"강원도","2000.07 월","1172.2","715.3","700","15.3","456.9","61","2.1","59.7","63.3",
