시도별,시점,15세이상인구[천명],경제활동인구[천명],취업자[천명],실업자[천명],비경제활동인구[천명],경제활동참가율[%],실업률[%],고용률[%],15-64세 고용률[%]
계,200407,37791.7,23768.4,22901.7,866.7,14023.3,62.9,3.6,60.6,64.3
계,200408,37820.4,23373.8,22524.8,849.0,14446.6,61.8,3.6,59.6,63.1
계,200409,37847.8,23735.1,22943.8,791.3,14112.6,62.7,3.3,60.6,64.2
계,200410,37875.4,23840.4,23031.0,809.4,14035.0,62.9,3.4,60.8,64.4
계,200411,37898.7,23738.4,22917.6,820.8,14160.3,62.6,3.5,60.5,64.2
계,200412,37920.6,23497.7,22597.7,899.9,14422.9,62.0,3.8,59.6,63.7
계,200501,37944.2,23141.4,22157.7,983.7,14802.8,61.0,4.3,58.4,62.6
계,200502,37974.9,23127.3,22134.7,992.7,14847.6,60.9,4.3,58.3,62.4
계,200503,38001.3,23549.5,22590.3,959.2,14451.8,62.0,4.1,59.4,63.3
계,200504,38027.1,23823.3,22919.0,904.3,14203.8,62.6,3.8,60.3,64.0
계,200505,38054.0,23995.3,23143.2,852.1,14058.7,63.1,3.6,60.8,64.5
계,200506,38082.7,24028.1,23152.2,875.9,14054.6,63.1,3.6,60.8,64.4
계,200507,38117.0,23991.1,23105.9,885.2,14126.0,62.9,3.7,60.6,64.3
계,200508,38159.0,23619.4,22778.8,840.6,14539.7,61.9,3.6,59.7,63.5
계,200509,38204.3,23863.4,22996.4,866.9,14340.9,62.5,3.6,60.2,63.9
계,200510,38247.4,24014.5,23145.3,869.2,14232.9,62.8,3.6,60.5,64.2
계,200511,38291.8,23949.7,23164.4,785.2,14342.2,62.5,3.3,60.5,64.4
계,200512,38330.5,23516.8,22684.6,832.2,14813.7,61.4,3.5,59.2,63.5
계,200601,38380.6,23346.6,22469.8,876.8,15034.0,60.8,3.8,58.5,63.0
계,200602,38423.9,23373.6,22413.0,960.6,15050.3,60.8,4.1,58.3,62.7
계,200603,38464.4,23783.4,22852.1,931.3,14681.0,61.8,3.9,59.4,63.5
계,200604,38512.0,24098.1,23247.3,850.8,14413.9,62.6,3.5,60.4,64.3
계,200605,38561.8,24285.7,23496.5,789.2,14276.2,63.0,3.2,60.9,64.7
계,200606,38612.4,24343.2,23520.3,822.9,14269.2,63.0,3.4,60.9,64.7
계,200607,38660.8,24309.7,23475.9,833.9,14351.1,62.9,3.4,60.7,64.5
계,200608,38709.3,24027.1,23211.4,815.7,14682.2,62.1,3.4,60.0,63.7
계,200609,38750.9,24168.4,23391.6,776.8,14582.5,62.4,3.2,60.4,64.1
계,200610,38796.6,24337.9,23536.9,801.1,14458.6,62.7,3.3,60.7,64.3
계,200611,38833.7,24323.1,23546.6,776.5,14510.6,62.6,3.2,60.6,64.5
계,200612,38874.1,23888.4,23095.4,793.1,14985.7,61.5,3.3,59.4,63.7
계,200701,38924.6,23709.3,22846.2,863.1,15215.3,60.9,3.6,58.7,63.1
계,200702,38964.9,23659.8,22790.5,869.3,15305.1,60.7,3.7,58.5,62.8
계,200703,39006.8,24082.4,23235.4,847.0,14924.5,61.7,3.5,59.6,63.7
계,200704,39049.0,24453.7,23629.4,824.3,14595.3,62.6,3.4,60.5,64.4
계,200705,39098.6,24648.4,23862.9,785.5,14450.3,63.0,3.2,61.0,64.8
계,200706,39149.4,24701.9,23919.7,782.2,14447.5,63.1,3.2,61.1,64.9
계,200707,39197.1,24667.4,23865.3,802.0,14529.8,62.9,3.3,60.9,64.8
계,200708,39248.7,24347.0,23581.5,765.4,14901.7,62.0,3.1,60.1,63.9
계,200709,39300.2,24487.1,23759.1,728.0,14813.1,62.3,3.0,60.5,64.3
계,200710,39356.3,24642.8,23904.6,738.2,14713.5,62.6,3.0,60.7,64.6
계,200711,39406.2,24643.4,23906.5,736.8,14762.9,62.5,3.0,60.7,64.7
계,200712,39456.2,24173.3,23432.2,741.0,15282.9,61.3,3.1,59.4,63.8
계,200801,39513.8,23920.9,23141.2,779.7,15592.8,60.5,3.3,58.6,63.2
계,200802,39563.6,23893.5,23064.7,828.8,15670.1,60.4,3.5,58.3,62.8
계,200803,39611.3,24308.9,23490.0,818.9,15302.3,61.4,3.4,59.3,63.6
계,200804,39659.4,24698.8,23907.4,791.4,14960.6,62.3,3.2,60.3,64.4
계,200805,39708.7,24904.8,24143.8,761.0,14803.8,62.7,3.1,60.8,64.8
계,200806,39759.3,24944.1,24174.4,769.7,14815.2,62.7,3.1,60.8,64.8
계,200807,39810.7,24886.7,24114.3,772.4,14924.0,62.5,3.1,60.6,64.7
계,200808,39852.3,24593.3,23824.5,768.7,15259.0,61.7,3.1,59.8,63.8
계,200809,39893.1,24664.5,23935.6,728.9,15228.6,61.8,3.0,60.0,63.9
계,200810,39933.0,24787.3,24044.7,742.5,15145.7,62.1,3.0,60.2,64.2
계,200811,39978.5,24771.5,24016.5,755.0,15207.1,62.0,3.0,60.1,64.2
계,200812,40021.3,24233.3,23440.7,792.5,15788.1,60.6,3.3,58.6,63.1
계,200901,40085.0,23907.4,23051.1,856.2,16177.6,59.6,3.6,57.5,62.2
계,200902,40121.9,23862.5,22929.6,932.9,16259.4,59.5,3.9,57.1,61.8
계,200903,40157.3,24255.7,23295.1,960.6,15901.6,60.4,4.0,58.0,62.3
계,200904,40194.8,24649.0,23709.8,939.2,15545.9,61.3,3.8,59.0,63.1
계,200905,40237.6,24846.8,23904.0,942.8,15390.8,61.8,3.8,59.4,63.5
계,200906,40279.8,25114.2,24148.4,965.8,15165.5,62.3,3.8,60.0,63.9
계,200907,40323.9,24938.4,24006.3,932.1,15385.5,61.8,3.7,59.5,63.5
계,200908,40367.4,24703.8,23797.1,906.6,15663.7,61.2,3.7,59.0,62.9
계,200909,40403.9,24811.1,23982.5,828.6,15592.8,61.4,3.3,59.4,63.3
계,200910,40441.3,24842.0,24038.3,803.7,15599.3,61.4,3.2,59.4,63.4
계,200911,40481.7,24806.9,23982.8,824.2,15674.8,61.3,3.3,59.2,63.5
계,200912,40520.5,24244.5,23406.3,838.2,16276.0,59.8,3.5,57.8,62.7
계,201001,40594.6,24258.3,23040.7,1217.6,16336.3,59.8,5.0,56.8,62.0
계,201002,40630.2,24217.0,23047.4,1169.6,16413.2,59.6,4.8,56.7,61.8
계,201003,40667.3,24567.1,23559.9,1007.2,16100.2,60.4,4.1,57.9,62.6
계,201004,40703.2,25052.5,24116.4,936.1,15650.7,61.5,3.7,59.2,63.6
계,201005,40747.7,25292.7,24495.1,797.6,15455.0,62.1,3.2,60.1,64.3
계,201006,40788.1,25352.3,24474.2,878.1,15435.8,62.2,3.5,60.0,64.2
계,201007,40840.4,25435.2,24499.6,935.6,15405.1,62.3,3.7,60.0,64.3
계,201008,40889.4,25050.5,24214.3,836.2,15838.9,61.3,3.3,59.2,63.5
계,201009,40932.9,25133.9,24270.2,863.8,15798.9,61.4,3.4,59.3,63.5
계,201010,40979.3,25236.0,24398.0,838.0,15743.3,61.6,3.3,59.5,63.8
계,201011,41031.2,25091.5,24346.6,744.9,15939.7,61.2,3.0,59.3,63.9
계,201012,41090.2,24790.2,23931.3,858.9,16300.0,60.3,3.5,58.2,63.3
계,201101,41141.1,24362.4,23438.9,923.5,16778.7,59.2,3.8,57.0,62.3
계,201102,41186.0,24693.5,23589.2,1104.3,16492.6,60.0,4.5,57.3,62.5
계,201103,41234.8,25192.9,24114.2,1078.7,16041.9,61.1,4.3,58.5,63.2
계,201104,41278.7,25524.4,24580.5,943.9,15754.2,61.8,3.7,59.5,64.0
계,201105,41337.5,25774.5,24950.0,824.5,15562.9,62.4,3.2,60.4,64.7
계,201106,41375.4,25900.4,25052.5,847.9,15475.0,62.6,3.3,60.5,64.9
계,201107,41421.9,25780.2,24933.1,847.0,15641.7,62.2,3.3,60.2,64.7
계,201108,41459.7,25556.1,24783.7,772.3,15903.6,61.6,3.0,59.8,64.1
계,201109,41487.3,25372.3,24604.3,768.0,16115.0,61.2,3.0,59.3,63.7
계,201110,41521.4,25709.6,24964.8,744.8,15811.8,61.9,2.9,60.1,64.5
계,201111,41565.3,25620.5,24885.4,735.1,15944.9,61.6,2.9,59.9,64.5
계,201112,41635.8,25181.2,24420.7,760.5,16454.5,60.5,3.0,58.7,63.9
계,201201,41659.8,24883.8,24023.7,860.1,16775.9,59.7,3.5,57.7,63.1
계,201202,41698.6,25128.6,24079.0,1049.6,16570.0,60.3,4.2,57.7,63.1
계,201203,41734.7,25518.6,24566.0,952.6,16216.1,61.1,3.7,58.9,63.7
계,201204,41766.4,25959.0,25057.9,901.2,15807.4,62.2,3.5,60.0,64.5
계,201205,41813.0,26242.6,25430.5,812.1,15570.4,62.8,3.1,60.8,65.2
계,201206,41840.3,26241.2,25411.5,829.7,15599.1,62.7,3.2,60.7,65.2
계,201207,41878.3,26180.8,25377.8,803.0,15697.5,62.5,3.1,60.6,65.1
계,201208,41909.7,25890.7,25120.5,770.2,16019.0,61.8,3.0,59.9,64.4
계,201209,41937.2,26013.9,25256.6,757.3,15923.3,62.0,2.9,60.2,64.6
계,201210,41965.6,26036.9,25314.9,722.1,15928.6,62.0,2.8,60.3,64.8
계,201211,42005.3,25896.0,25182.1,713.9,16109.2,61.6,2.8,59.9,64.7
계,201212,42071.9,25378.0,24637.0,741.0,16693.9,60.3,2.9,58.6,63.8
계,201301,42094.8,25137.8,24286.5,851.3,16957.0,59.7,3.4,57.7,63.2
계,201302,42137.0,25205.9,24214.6,991.3,16931.0,59.8,3.9,57.5,62.9
계,201303,42164.5,25620.5,24736.2,884.3,16544.0,60.8,3.5,58.7,63.5
계,201304,42198.0,26148.8,25322.1,826.6,16049.2,62.0,3.2,60.0,64.6
계,201305,42234.9,26408.9,25610.4,798.5,15825.9,62.5,3.0,60.6,65.1
계,201306,42276.0,26499.2,25685.5,813.7,15776.8,62.7,3.1,60.8,65.3
계,201307,42316.4,26508.7,25681.3,827.4,15807.7,62.6,3.1,60.7,65.3
계,201308,42358.5,26296.3,25513.0,783.3,16062.2,62.1,3.0,60.2,64.8
계,201309,42401.1,26422.1,25701.3,720.8,15979.0,62.3,2.7,60.6,65.2
계,201310,42443.4,26522.3,25797.9,724.3,15921.1,62.5,2.7,60.8,65.4
계,201311,42488.4,26497.1,25795.4,701.7,15991.3,62.4,2.6,60.7,65.5
계,201312,42532.5,26023.4,25248.1,775.3,16509.1,61.2,3.0,59.4,64.8
계,201401,42570.4,25941.3,25050.3,890.9,16629.1,60.9,3.4,58.8,64.6
계,201402,42615.7,26292.0,25116.4,1175.6,16323.7,61.7,4.5,58.9,64.6
계,201403,42655.9,26488.2,25462.5,1025.7,16167.7,62.1,3.9,59.7,64.8
계,201404,42697.0,27018.1,25985.0,1033.1,15678.9,63.3,3.8,60.9,65.7
계,201405,42740.7,27066.3,26111.5,954.7,15674.4,63.3,3.5,61.1,65.8
계,201406,42783.0,27130.7,26178.2,952.5,15652.3,63.4,3.5,61.2,65.9
계,201407,42820.0,27193.9,26280.4,913.5,15626.1,63.5,3.4,61.4,66.2
계,201408,42861.2,27076.5,26183.0,893.5,15784.7,63.2,3.3,61.1,65.9
계,201409,42897.4,27064.3,26213.2,851.1,15833.1,63.1,3.1,61.1,65.9
계,201410,42929.0,27107.7,26246.6,861.1,15821.4,63.1,3.2,61.1,65.9
계,201411,42967.4,27081.6,26260.0,821.6,15885.8,63.0,3.0,61.1,66.1
계,201412,43003.5,26567.8,25679.4,888.4,16435.7,61.8,3.3,59.7,65.5
계,201501,43040.3,26380.0,25391.9,988.1,16660.3,61.3,3.7,59.0,65.0
계,201502,43081.1,26670.9,25470.7,1200.2,16410.1,61.9,4.5,59.1,65.0
계,201503,43117.2,26840.2,25766.1,1074.1,16277.0,62.2,4.0,59.8,65.1
계,201504,43156.6,27203.8,26153.2,1050.6,15952.8,63.0,3.9,60.6,65.8
계,201505,43194.2,27452.9,26430.8,1022.1,15741.3,63.6,3.7,61.2,66.2
계,201506,43231.8,27487.8,26440.1,1047.7,15744.0,63.6,3.8,61.2,66.2
계,201507,43265.3,27535.6,26537.5,998.0,15729.7,63.6,3.6,61.3,66.5
계,201508,43296.0,27293.5,26368.7,924.8,16002.5,63.0,3.4,60.9,66.0
계,201509,43328.1,27354.7,26487.4,867.3,15973.4,63.1,3.2,61.1,66.3
계,201510,43356.8,27358.4,26518.7,839.7,15998.3,63.1,3.1,61.2,66.4
계,201511,43386.2,27298.2,26469.4,828.8,16088.0,62.9,3.0,61.0,66.4
계,201512,43418.2,26965.2,26097.8,867.4,16453.0,62.1,3.2,60.1,66.0
계,201601,43439.0,26630.8,25646.3,984.6,16808.1,61.3,3.7,59.0,65.3
계,201602,43470.6,26924.7,25615.3,1309.4,16545.9,61.9,4.9,58.9,65.1
계,201603,43506.3,27133.0,25980.0,1153.0,16373.3,62.4,4.2,59.7,65.2
계,201604,43536.5,27398.3,26324.7,1073.6,16138.3,62.9,3.9,60.5,65.8
계,201605,43571.1,27616.5,26612.9,1003.6,15954.6,63.4,3.6,61.1,66.3
계,201606,43600.3,27720.4,26718.2,1002.2,15879.9,63.6,3.6,61.3,66.5
계,201607,43626.3,27737.4,26764.6,972.8,15888.8,63.6,3.5,61.3,66.6
계,201608,43651.8,27689.7,26696.0,993.7,15962.1,63.4,3.6,61.2,66.4
계,201609,43677.9,27679.4,26696.8,982.6,15998.4,63.4,3.5,61.1,66.4
계,201610,43704.0,27665.8,26745.6,920.2,16038.2,63.3,3.3,61.2,66.5
계,201611,43729.9,27613.0,26761.9,851.1,16116.9,63.1,3.1,61.2,66.7
계,201612,43755.3,27211.0,26347.0,864.0,16544.3,62.2,3.2,60.2,66.2
계,201701,43790.4,26886.0,25878.3,1007.7,16904.4,61.4,3.7,59.1,65.5
계,201702,43817.9,27320.9,25979.3,1341.7,16496.9,62.4,4.9,59.3,65.7
계,201703,43846.0,27579.3,26442.5,1136.8,16266.7,62.9,4.1,60.3,66.1
계,201704,43871.1,27911.4,26744.2,1167.1,15959.8,63.6,4.2,61.0,66.6
계,201705,43902.3,27986.7,26991.9,994.8,15915.6,63.7,3.6,61.5,67.0
계,201706,43924.3,28080.5,27019.9,1060.5,15843.9,63.9,3.8,61.5,67.1
계,201707,43945.5,28036.6,27078.4,958.2,15908.9,63.8,3.4,61.6,67.2
계,201708,43967.4,27903.3,26904.3,999.0,16064.1,63.5,3.6,61.2,66.8
계,201709,43986.5,27942.7,27010.7,932.0,16043.8,63.5,3.3,61.4,66.9
계,201710,44014.5,27919.7,27026.3,893.5,16094.7,63.4,3.2,61.4,67.0
계,201711,44039.9,27889.0,27018.5,870.5,16150.9,63.3,3.1,61.4,67.0
계,201712,44059.8,27516.4,26603.7,912.7,16543.4,62.5,3.3,60.4,66.6
계,201801,44072.5,27232.3,26212.5,1019.8,16840.2,61.8,3.7,59.5,66.2
계,201802,44092.6,27348.3,26082.8,1265.4,16744.3,62.0,4.6,59.2,65.8
계,201803,44100.0,27811.4,26554.5,1256.9,16288.6,63.1,4.5,60.2,66.1
계,201804,44122.0,28028.7,26867.6,1161.1,16093.3,63.5,4.1,60.9,66.6
계,201805,44140.6,28184.4,27063.7,1120.7,15956.1,63.9,4.0,61.3,67.0
계,201806,44160.8,28160.5,27126.3,1034.2,16000.3,63.8,3.7,61.4,67.0
계,201807,44186.7,28122.5,27083.4,1039.1,16064.2,63.6,3.7,61.3,67.0
계,201808,44211.3,28039.4,26906.8,1132.5,16171.9,63.4,4.0,60.9,66.5
계,201809,44237.2,28079.4,27055.3,1024.1,16157.8,63.5,3.6,61.2,66.8
계,201810,44262.0,28062.6,27090.0,972.6,16199.4,63.4,3.5,61.2,66.8
계,201811,44284.0,28092.3,27183.8,908.5,16191.7,63.4,3.2,61.4,67.1
계,201812,44315.5,27582.2,26638.1,944.1,16733.4,62.2,3.4,60.1,66.5
계,201901,44318.8,27455.3,26231.6,1223.7,16863.5,61.9,4.5,59.2,65.9
계,201902,44382.3,27648.7,26345.6,1303.0,16733.6,62.3,4.7,59.4,65.8
계,201903,44409.1,28001.7,26804.7,1196.9,16407.5,63.1,4.3,60.4,66.2
계,201904,44443.5,28283.5,27038.3,1245.1,16160.0,63.6,4.4,60.8,66.5
계,201905,44459.8,28467.5,27322.4,1145.1,15992.3,64.0,4.0,61.5,67.1
계,201906,44495.4,28544.8,27407.6,1137.2,15950.6,64.2,4.0,61.6,67.2
계,201907,44529.8,28480.1,27382.8,1097.3,16049.6,64.0,3.9,61.5,67.1
계,201908,44546.1,28216.0,27358.4,857.6,16330.1,63.3,3.0,61.4,67.0
계,201909,44572.6,28287.6,27403.7,883.9,16285.1,63.5,3.1,61.5,67.1
계,201910,44600.9,28373.1,27508.9,864.2,16227.8,63.6,3.0,61.7,67.3
계,201911,44625.0,28380.4,27514.7,865.7,16244.6,63.6,3.1,61.7,67.4
계,201912,44660.9,28095.3,27153.7,941.6,16565.6,62.9,3.4,60.8,67.1
계,202001,44665.4,27952.3,26799.7,1152.7,16713.0,62.6,4.1,60.0,66.7
계,202002,44698.2,27990.6,26837.8,1152.8,16707.6,62.6,4.1,60.0,66.3
계,202003,44712.1,27789.1,26609.3,1179.7,16923.1,62.2,4.2,59.5,65.4
계,202004,44724.7,27733.8,26562.1,1171.7,16990.9,62.0,4.2,59.4,65.1
계,202005,44756.2,28208.6,26930.2,1278.4,16547.5,63.0,4.5,60.2,65.8
계,202006,44775.3,28283.3,27055.2,1228.0,16492.1,63.2,4.3,60.4,65.9
계,202007,44795.1,28243.8,27106.0,1137.8,16551.3,63.1,4.0,60.5,66.0
계,202008,44812.6,27948.7,27084.7,864.0,16863.9,62.4,3.1,60.4,65.9
계,202009,44829.0,28011.7,27011.7,1000.0,16817.3,62.5,3.6,60.3,65.7
계,202010,44852.3,28116.4,27088.4,1028.1,16735.9,62.7,3.7,60.4,65.9
계,202011,44883.5,28208.0,27241.3,966.7,16675.4,62.8,3.4,60.7,66.3
계,202012,44916.0,27660.9,26525.6,1135.4,17255.1,61.6,4.1,59.1,65.3
계,202101,44968.0,27388.0,25818.1,1569.9,17580.0,60.9,5.7,57.4,64.3
계,202102,44987.2,27717.9,26364.6,1353.3,17269.3,61.6,4.9,58.6,64.8
계,202103,45007.0,28138.3,26922.9,1215.4,16868.7,62.5,4.3,59.8,65.7
계,202104,45027.3,28360.5,27213.6,1147.0,16666.8,63.0,4.0,60.4,66.2
계,202105,45049.0,28697.7,27549.6,1148.2,16351.2,63.7,4.0,61.2,66.9
계,202106,45068.3,28729.8,27637.2,1092.5,16338.5,63.7,3.8,61.3,67.1
계,202107,45089.9,28568.3,27648.4,919.9,16521.6,63.4,3.2,61.3,67.1
계,202108,45104.1,28346.4,27602.7,743.7,16757.7,62.8,2.6,61.2,66.9
계,202109,45123.9,28438.6,27682.7,755.9,16685.3,63.0,2.7,61.3,67.2
계,202110,45148.1,28528.1,27740.7,787.5,16620.0,63.2,2.8,61.4,67.3
계,202111,45181.1,28528.4,27794.6,733.8,16652.7,63.1,2.6,61.5,67.5
계,202112,45205.9,28277.5,27298.4,979.1,16928.5,62.6,3.5,60.4,67.3
계,202201,45199.8,28095.8,26952.6,1143.2,17104.0,62.2,4.1,59.6,67.0
계,202202,45212.6,28355.7,27401.5,954.2,16856.9,62.7,3.4,60.6,67.4
계,202203,45219.3,28627.1,27754.0,873.1,16592.2,63.3,3.0,61.4,67.8
계,202204,45233.4,28942.1,28078.2,863.8,16291.3,64.0,3.0,62.1,68.4
계,202205,45245.1,29373.9,28484.5,889.4,15871.3,64.9,3.0,63.0,69.2
계,202206,45248.5,29366.1,28478.4,887.7,15882.3,64.9,3.0,62.9,69.1
계,202207,45257.6,29311.0,28474.6,836.4,15946.6,64.8,2.9,62.9,69.1
계,202208,45270.4,29024.5,28410.0,614.6,16245.9,64.1,2.1,62.8,68.9
계,202209,45283.5,29092.7,28389.2,703.5,16190.8,64.2,2.4,62.7,68.9
서울특별시,199906,7937.0,4857.0,4511.0,346.0,3080.0,61.2,7.1,56.8,59.3
서울특별시,199907,7943.0,4871.0,4502.0,370.0,3072.0,61.3,7.6,56.7,59.2
서울특별시,199908,7949.0,4822.0,4495.0,326.0,3127.0,60.7,6.8,56.5,59.1
서울특별시,199909,7955.0,4848.0,4576.0,272.0,3108.0,60.9,5.6,57.5,60.0
서울특별시,199910,7962.0,4881.0,4599.0,282.0,3081.0,61.3,5.8,57.8,60.3
서울특별시,199911,7967.0,4914.0,4651.0,263.0,3053.0,61.7,5.4,58.4,61.0
서울특별시,199912,7974.0,4923.0,4631.0,292.0,3051.0,61.7,5.9,58.1,60.6
서울특별시,200001,7982.3,4915.1,4587.8,327.2,3067.3,61.6,6.7,57.5,60.1
서울특별시,200002,7988.2,4884.3,4568.0,316.3,3104.0,61.1,6.5,57.2,59.8
서울특별시,200003,7994.1,4852.2,4567.1,285.0,3142.0,60.7,5.9,57.1,59.7
서울특별시,200004,8000.8,4857.8,4601.2,256.6,3143.0,60.7,5.3,57.5,60.1
서울특별시,200005,8009.2,4929.0,4707.9,221.0,3080.2,61.5,4.5,58.8,61.4
서울특별시,200006,8016.6,4903.4,4695.1,208.2,3113.3,61.2,4.2,58.6,61.2
서울특별시,200007,8020.2,4969.2,4740.1,229.1,3051.0,62.0,4.6,59.1,61.8
서울특별시,200008,8025.7,4899.7,4676.3,223.4,3126.0,61.1,4.6,58.3,60.9
서울특별시,200009,8030.8,4951.4,4727.4,224.0,3079.3,61.7,4.5,58.9,61.5
서울특별시,200010,8034.9,4937.1,4727.5,209.5,3097.9,61.4,4.2,58.8,61.5
서울특별시,200011,8038.4,4950.0,4716.7,233.4,3088.4,61.6,4.7,58.7,61.3
서울특별시,200012,8043.4,4967.5,4706.0,261.5,3075.9,61.8,5.3,58.5,61.2
서울특별시,200101,8046.4,4917.4,4636.6,280.8,3129.0,61.1,5.7,57.6,60.3
서울특별시,200102,8049.0,4900.8,4586.6,314.2,3148.2,60.9,6.4,57.0,59.6
서울특별시,200103,8051.7,4918.2,4618.2,300.0,3133.5,61.1,6.1,57.4,60.0
서울특별시,200104,8053.9,4987.0,4740.9,246.0,3066.9,61.9,4.9,58.9,61.6
서울특별시,200105,8057.4,5003.6,4774.8,228.9,3053.7,62.1,4.6,59.3,62.0
서울특별시,200106,8061.6,4980.3,4760.9,219.4,3081.3,61.8,4.4,59.1,61.8
서울특별시,200107,8065.0,4996.8,4777.3,219.5,3068.2,62.0,4.4,59.2,62.0
서울특별시,200108,8066.7,4952.4,4729.4,223.1,3114.3,61.4,4.5,58.6,61.4
서울특별시,200109,8066.9,4981.0,4790.5,190.5,3085.9,61.7,3.8,59.4,62.1
서울특별시,200110,8067.8,5014.9,4812.4,202.5,3052.9,62.2,4.0,59.6,62.4
서울특별시,200111,8069.3,5036.8,4830.5,206.3,3032.6,62.4,4.1,59.9,62.6
서울특별시,200112,8069.6,4991.5,4770.5,221.0,3078.2,61.9,4.4,59.1,61.9
서울특별시,200201,8072.0,5016.4,4751.5,264.9,3055.5,62.1,5.3,58.9,61.7
서울특별시,200202,8073.3,4981.7,4738.2,243.5,3091.6,61.7,4.9,58.7,61.5
서울특별시,200203,8073.7,5024.0,4792.9,231.2,3049.7,62.2,4.6,59.4,62.2
서울특별시,200204,8074.2,5047.0,4826.5,220.5,3027.2,62.5,4.4,59.8,62.6
서울특별시,200205,8074.2,5032.5,4828.4,204.1,3041.7,62.3,4.1,59.8,62.6
서울특별시,200206,8075.1,5056.8,4855.6,201.2,3018.4,62.6,4.0,60.1,63.0
서울특별시,200207,8077.6,5063.2,4865.8,197.4,3014.4,62.7,3.9,60.2,63.2
서울특별시,200208,8080.6,5007.4,4790.2,217.2,3073.2,62.0,4.3,59.3,62.2
서울특별시,200209,8082.9,4995.0,4812.2,182.8,3087.9,61.8,3.7,59.5,62.4
서울특별시,200210,8087.0,5012.2,4808.6,203.7,3074.8,62.0,4.1,59.5,62.3
서울특별시,200211,8088.7,5023.2,4815.8,207.4,3065.5,62.1,4.1,59.5,62.5
서울특별시,200212,8091.8,5031.8,4795.1,236.8,3059.9,62.2,4.7,59.3,62.3
서울특별시,200301,8096.1,5025.7,4777.6,248.1,3070.4,62.1,4.9,59.0,62.2
서울특별시,200302,8099.5,5021.7,4765.4,256.3,3077.8,62.0,5.1,58.8,62.0
서울특별시,200303,8102.8,5015.2,4783.5,231.7,3087.7,61.9,4.6,59.0,62.3
서울특별시,200304,8106.8,5001.8,4788.3,213.5,3105.0,61.7,4.3,59.1,62.4
서울특별시,200305,8111.1,5054.9,4834.8,220.1,3056.2,62.3,4.4,59.6,62.9
서울특별시,200306,8113.6,5055.0,4827.2,227.8,3058.5,62.3,4.5,59.5,62.8
서울특별시,200307,8117.9,5077.3,4851.4,225.8,3040.6,62.5,4.4,59.8,63.1
서울특별시,200308,8120.7,4989.5,4756.3,233.2,3131.2,61.4,4.7,58.6,61.8
서울특별시,200309,8124.0,5036.6,4822.5,214.1,3087.5,62.0,4.3,59.4,62.7
서울특별시,200310,8127.7,5045.7,4818.6,227.1,3082.0,62.1,4.5,59.3,62.7
서울특별시,200311,8130.7,5099.5,4856.1,243.4,3031.2,62.7,4.8,59.7,63.0
서울특별시,200312,8134.5,5098.2,4855.5,242.7,3036.2,62.7,4.8,59.7,63.1
서울특별시,200401,8139.8,5120.4,4875.0,245.4,3019.4,62.9,4.8,59.9,63.4
서울특별시,200402,8143.1,5151.7,4884.5,267.1,2991.5,63.3,5.2,60.0,63.4
서울특별시,200403,8146.4,5148.3,4894.1,254.2,2998.1,63.2,4.9,60.1,63.5
서울특별시,200404,8149.5,5163.3,4927.9,235.4,2986.2,63.4,4.6,60.5,63.9
서울특별시,200405,8152.7,5141.7,4924.8,216.9,3011.0,63.1,4.2,60.4,63.9
서울특별시,200406,8156.9,5149.6,4932.0,217.6,3007.3,63.1,4.2,60.5,64.0
서울특별시,200407,8161.2,5144.1,4896.9,247.2,3017.1,63.0,4.8,60.0,63.6
서울특별시,200408,8163.7,5080.2,4833.6,246.6,3083.5,62.2,4.9,59.2,62.7
서울특별시,200409,8165.9,5198.7,4966.1,232.6,2967.3,63.7,4.5,60.8,64.4
서울특별시,200410,8168.3,5194.8,4959.3,235.5,2973.5,63.6,4.5,60.7,64.3
서울특별시,200411,8169.7,5203.6,4959.2,244.4,2966.0,63.7,4.7,60.7,64.2
서울특별시,200412,8170.8,5209.5,4949.2,260.3,2961.3,63.8,5.0,60.6,64.2
서울특별시,200501,8172.3,5170.8,4888.6,282.2,3001.5,63.3,5.5,59.8,63.5
서울특별시,200502,8175.2,5174.6,4892.3,282.3,3000.6,63.3,5.5,59.8,63.5
서울특별시,200503,8177.3,5224.3,4954.3,270.0,2953.0,63.9,5.2,60.6,64.3
서울특별시,200504,8179.2,5211.0,4964.8,246.2,2968.2,63.7,4.7,60.7,64.4
서울특별시,200505,8181.4,5227.7,4976.8,250.8,2953.7,63.9,4.8,60.8,64.5
서울특별시,200506,8183.9,5235.2,4993.3,241.9,2948.7,64.0,4.6,61.0,64.7
서울특별시,200507,8188.4,5209.2,4965.7,243.5,2979.2,63.6,4.7,60.6,64.4
서울특별시,200508,8195.2,5153.4,4917.5,235.9,3041.8,62.9,4.6,60.0,63.8
서울특별시,200509,8202.8,5184.2,4939.3,244.9,3018.6,63.2,4.7,60.2,63.9
서울특별시,200510,8209.8,5230.3,4984.5,245.9,2979.5,63.7,4.7,60.7,64.4
서울특별시,200511,8217.2,5254.4,5026.9,227.5,2962.8,63.9,4.3,61.2,64.9
서울특별시,200512,8223.4,5252.4,5007.5,244.8,2971.0,63.9,4.7,60.9,64.7
서울특별시,200601,8243.7,5237.9,4977.7,260.2,3005.8,63.5,5.0,60.4,64.3
서울특별시,200602,8250.8,5225.4,4946.3,279.1,3025.4,63.3,5.3,59.9,63.8
